FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV,Label,Attack
1424260696799,1424260696964,59.166.0.2,46019,149.171.126.2,6922,6,36.0,4862,84,78556,86,27,27,27,164,163,163,31,32,1352,52,52,1352,479.0,29.646341463414632,611,7,38858,35,235733,3808775,110,0,0,6,54,56472,14480,25344,99,0,0,0,0,0,11,1,2,0,13,1,2,0,Benign
1421967102481,1421967102681,59.166.0.8,5367,149.171.126.9,21,6,37.0,1493,27,2056,29,24,24,24,199,188,198,31,32,106,52,52,106,10.331658291457286,7.50251256281407,378,6,611,7,59720,82240,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,65,5,13,0,74,6,14,0,Benign
1424232400807,1424232400810,59.166.0.1,4874,149.171.126.5,12705,6,37.0,320,6,1952,8,27,19,27,2,2,2,31,32,816,52,52,816,976.0,160.0,56,1,816,1,853333,5205333,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1421964225338,1421964225512,59.166.0.7,60802,149.171.126.6,59559,6,36.0,3390,56,41008,58,27,27,27,174,173,173,31,32,1352,52,52,1352,235.67816091954023,19.48275862068965,603,7,20084,21,154971,1874651,82,0,4,0,28,36200,14480,23296,91,0,0,0,0,0,31,2,5,0,31,2,5,0,Benign
1421928638738,1421928638739,59.166.0.0,19288,149.171.126.5,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,61181,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424244151598,1424244151699,59.166.0.1,47395,149.171.126.1,21,6,37.0,261,5,469,7,24,24,24,101,57,100,31,32,89,52,52,89,4.643564356435643,2.584158415841584,74,1,89,1,20470,36784,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,34,8,12,0,43,14,16,0,Benign
1421941020144,1421941020145,59.166.0.0,62547,149.171.126.8,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,20982,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424236481434,1424236482417,175.45.176.0,17867,149.171.126.14,80,6,7.0,2708,24,101232,78,27,27,19,983,983,940,62,63,1500,40,40,1500,102.9827060020346,2.754832146490336,1026,4,50488,36,22016,823024,24,0,8,4,66,16383,16383,512,2,0,0,0,0,0,229,42,60,0,247,12,41,1,Exploits
1424254546313,1424254546330,59.166.0.8,24080,149.171.126.2,6968,6,36.0,2974,48,32400,50,27,27,27,16,16,16,31,32,1352,52,52,1352,2025.0,185.875,603,7,15780,17,1399529,15247058,74,0,0,4,20,30408,14480,23296,91,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1421956561035,1421956561049,59.166.0.9,37276,149.171.126.5,21,6,37.0,1493,27,2056,29,24,24,24,14,13,13,31,32,106,52,52,106,146.85714285714286,106.64285714285714,378,6,611,7,796266,1096533,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,3,0,0,0,3,0,0,0,Benign
1424244445872,1424244446881,59.166.0.5,43987,149.171.126.0,25,6,3.0,37914,54,3380,42,27,27,27,1008,1008,1008,31,32,1500,52,52,1500,3.353174603174604,37.61309523809524,18541,19,958,7,300606,26798,68,2,2,0,24,15928,31856,27904,109,0,0,0,0,0,364,18,58,0,561,24,88,0,Benign
1421942525936,1421942526842,59.166.0.6,44726,149.171.126.6,21,6,37.0,2059,37,2814,39,24,24,24,905,850,904,31,32,106,52,52,106,3.10939226519337,2.275138121546961,505,8,886,10,18181,24847,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,230,19,43,0,313,21,54,0,Benign
1424226823025,1424226823028,59.166.0.4,27296,149.171.126.7,21,6,37.0,481,9,750,11,24,24,24,2,2,2,31,32,94,52,52,94,375.0,240.5,132,2,172,2,1282666,2000000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,1,0,0,0,1,0,0,0,Benign
1421935362533,1421935362534,59.166.0.8,64807,149.171.126.4,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,22658,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424246638206,1424246638756,59.166.0.5,49829,149.171.126.6,21,6,37.0,2059,37,2816,39,24,24,24,550,539,549,31,32,106,52,52,106,5.12,3.743636363636364,505,8,887,10,29894,40885,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,195,12,33,0,276,12,43,0,Benign
1424235632847,1424235632855,59.166.0.6,22661,149.171.126.3,6283,6,36.0,2126,32,12618,34,27,27,27,7,7,7,31,32,1352,52,52,1352,1802.571428571429,303.7142857142857,595,7,5889,9,2126000,12618000,58,0,0,0,8,18824,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424225514404,1424225514693,59.166.0.6,48951,149.171.126.4,22,6,92.0,9400,106,12402,116,27,27,27,288,288,288,31,32,900,52,52,900,43.0625,32.638888888888886,3296,26,4741,30,260207,343307,212,0,4,6,0,49232,41992,57344,224,0,0,0,0,0,13,2,4,0,13,2,4,0,Benign
1424252872465,1424252873222,175.45.176.0,10925,149.171.126.15,80,6,7.0,892,10,256,6,19,19,19,757,720,640,254,255,270,40,40,270,0.3381770145310436,1.178335535006605,318,2,0,0,9414,2701,14,0,2,0,0,16383,16383,15872,62,0,0,0,0,0,279,79,109,0,534,127,207,1,Exploits
1424232266601,1424232267606,59.166.0.9,24265,149.171.126.7,80,6,7.0,1580,12,10168,18,27,27,27,1005,1004,1004,31,32,1500,52,52,1500,10.117412935323385,1.572139303482587,634,3,4820,4,12564,80858,18,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,999,91,287,0,1000,58,235,0,Benign
1424251007421,1424251007655,175.45.176.1,12086,149.171.126.17,7001,6,7.253,1622,10,256,6,19,19,19,233,228,183,254,255,635,40,40,635,1.098712446351931,6.96137339055794,683,2,0,0,55452,8752,14,0,0,2,0,16383,16383,43776,171,0,0,0,0,0,95,25,34,0,159,36,61,1,Exploits
1424231541474,1424231541474,149.171.126.18,47439,175.45.176.3,53,17,5.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,,inf,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,15873,255,10706,0,0,0,0,0,0,0,0,0,0,Benign
1424254167331,1424254167372,59.166.0.5,37152,149.171.126.9,13811,6,36.0,2766,44,28404,46,27,27,27,40,39,39,31,32,1352,52,52,1352,710.1,69.15,603,7,13782,15,539707,5542243,70,0,0,0,20,27512,14480,23296,91,0,0,0,0,0,5,0,1,0,5,0,1,0,Benign
1424229794166,1424229794199,59.166.0.5,59413,149.171.126.2,143,6,4.0,7814,122,14840,126,27,27,27,32,32,32,31,32,1500,52,52,1500,463.75,244.1875,2295,30,5752,31,1894303,3597575,222,18,4,2,2,50680,47784,63232,247,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424253199294,1424253199298,59.166.0.3,49357,149.171.126.9,5190,6,0.0,1036,12,2262,12,27,27,27,4,3,3,31,32,829,52,52,829,565.5,259.0,414,4,971,3,1657600,3619200,20,2,0,2,0,10136,10136,40448,158,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1421942164829,1421942164833,59.166.0.8,18255,149.171.126.4,111,17,11.0,568,4,312,4,0,0,0,4,4,3,31,32,142,76,76,142,78.0,142.0,0,0,0,0,908800,499200,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,Benign
1424250508419,1424250509035,59.166.0.8,36774,149.171.126.6,21,6,1.0,1493,27,2056,29,24,24,24,615,605,614,31,32,106,52,52,106,3.343089430894309,2.4276422764227643,378,6,611,7,19389,26701,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,187,20,37,0,189,20,40,0,Benign
1424236722762,1424236722767,59.166.0.1,62967,149.171.126.8,111,17,11.0,568,4,312,4,0,0,0,5,4,3,31,32,142,76,76,142,62.4,113.6,0,0,0,0,757333,416000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,1,1,0,Benign
1424246362100,1424246362102,59.166.0.4,4316,149.171.126.3,27636,17,11.0,536,4,304,4,0,0,0,1,1,0,31,32,152,52,52,152,304.0,536.0,0,0,0,0,2144000,1216000,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Benign
1424259576899,1424259576917,59.166.0.7,27968,149.171.126.2,55685,6,36.0,2334,36,16102,38,27,27,27,17,17,17,31,32,1352,52,52,1352,947.1764705882352,137.2941176470588,595,7,7631,11,1037333,7156444,62,0,2,0,10,21720,14480,21248,83,0,0,0,0,0,6,0,1,0,6,0,1,0,Benign
1424233814203,1424233814203,175.45.176.3,1043,149.171.126.18,53,17,5.0,114,2,0,0,0,0,0,0,0,0,254,254,57,57,0,57,,inf,0,0,0,0,912000,0,2,0,0,0,0,0,0,0,0,3786,255,0,0,0,0,0,0,0,0,0,0,1,Generic
1421934370444,1421934370459,59.166.0.6,49633,149.171.126.2,47591,6,36.0,2334,36,16920,38,27,27,27,14,14,14,31,32,1352,52,52,1352,1208.571428571429,166.71428571428572,595,7,8040,11,1244800,9024000,62,0,0,2,10,21720,14480,21248,83,0,0,0,0,0,3,0,0,0,3,0,0,0,Benign
1424262548398,1424262550178,59.166.0.5,54913,149.171.126.9,21,6,37.0,2383,43,3234,45,24,24,24,1780,1758,1779,31,32,106,52,52,106,1.8168539325842696,1.3387640449438205,563,9,1068,12,10704,14526,99,0,0,0,0,24616,20272,13056,51,0,0,0,221,0,463,36,83,0,543,38,97,0,Benign
1424235716748,1424235716749,59.166.0.4,15136,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,40581,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424234277530,1424234277540,59.166.0.9,14679,149.171.126.2,21,6,37.0,1031,19,1474,21,24,24,24,9,8,8,31,32,106,52,52,106,163.77777777777777,114.55555555555556,251,4,437,5,824800,1179200,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,3,0,0,0,3,0,0,0,Benign
1421956055029,1421956055329,59.166.0.7,24985,149.171.126.9,23642,6,11.0,4184,26,2976,28,27,27,27,299,299,299,31,32,776,52,52,776,9.953177257525084,13.993311036789295,1780,7,1068,6,111573,79360,32,18,2,2,0,14480,14480,62464,244,0,0,0,0,0,75,11,18,0,74,10,17,0,Benign
1424222065659,1424222066205,59.166.0.3,42064,149.171.126.3,21,6,37.0,2059,37,2814,39,24,24,24,546,534,545,31,32,106,52,52,106,5.153846153846154,3.771062271062271,505,8,886,10,30113,41155,87,0,0,0,0,21720,18824,63744,249,0,0,0,125,0,195,12,33,0,274,12,42,0,Benign
1424238527069,1424238527069,149.171.126.18,1043,175.45.176.1,53,17,5.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,,inf,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,996,255,10706,0,0,0,0,0,0,0,0,0,0,Benign
1421928496636,1421928496637,59.166.0.0,57332,149.171.126.9,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,31313,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421952724477,1421952724494,59.166.0.2,9044,149.171.126.6,5738,6,36.0,2542,40,23154,42,27,27,27,16,16,16,31,32,1352,52,52,1352,1447.125,158.875,595,7,11157,13,1196235,10896000,66,0,0,0,16,24616,14480,21248,83,0,0,0,0,0,3,0,0,0,2,0,0,0,Benign
1424241686835,1424241687026,59.166.0.5,19177,149.171.126.0,21,6,37.0,1817,33,2512,35,24,24,24,190,180,189,31,32,106,52,52,106,13.221052631578948,9.56315789473684,436,7,793,9,76104,105214,79,0,0,0,0,20272,17376,46080,180,0,0,0,229,0,96,4,17,0,156,4,24,0,Benign
1421930086367,1421930086371,59.166.0.4,41976,149.171.126.0,11228,6,0.0,320,6,1838,8,27,19,27,3,3,2,31,32,759,52,52,759,612.6666666666666,106.66666666666669,56,1,759,1,640000,3676000,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1424219971229,1424219971236,59.166.0.7,27563,149.171.126.7,21,6,37.0,1031,19,1474,21,24,24,24,7,6,6,31,32,106,52,52,106,210.57142857142856,147.28571428571428,251,4,437,5,1031000,1474000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230,0,1,0,0,0,1,0,0,0,Benign
1421967590596,1421967590605,59.166.0.0,9489,149.171.126.0,43822,6,36.0,2334,36,16102,38,27,27,27,9,8,8,31,32,1352,52,52,1352,1789.111111111111,259.3333333333333,595,7,7631,11,1867200,12881600,62,0,2,0,10,21720,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424231494101,1424231494325,59.166.0.4,40734,149.171.126.3,18771,6,37.0,424,8,8824,12,27,19,27,223,223,222,31,32,1500,52,52,1500,39.5695067264574,1.9013452914798208,56,1,4252,3,15142,315142,14,0,0,0,6,10136,5792,14336,56,0,0,0,0,0,175,31,60,0,175,20,50,0,Benign
1424238186383,1424238186387,59.166.0.6,1299,149.171.126.5,5190,6,0.0,1470,22,1728,14,27,27,27,4,4,3,31,32,510,52,52,510,432.0,367.5,423,5,652,3,2352000,2764800,32,2,2,0,0,10136,11584,42752,167,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1424254928527,1424254928545,59.166.0.4,51464,149.171.126.9,6881,6,37.0,1540,16,1644,18,27,27,27,18,17,17,31,32,329,52,52,329,91.33333333333331,85.55555555555556,562,4,506,3,648421,692210,30,0,4,0,0,10136,10136,12800,50,0,0,0,0,0,5,0,1,0,7,0,1,0,Benign
1424254231591,1424254231592,59.166.0.4,37045,149.171.126.4,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,13584,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421971182882,1421971183123,59.166.0.8,25676,149.171.126.7,6881,6,37.0,1540,16,1644,18,27,27,27,240,239,239,31,32,329,52,52,329,6.85,6.416666666666667,562,4,506,3,51120,54572,30,0,4,0,0,10136,10136,12800,50,0,0,0,0,0,100,15,28,0,92,13,27,0,Benign
1424231544289,1424231544436,59.166.0.0,20457,149.171.126.1,65253,6,36.0,4014,68,60592,70,27,27,27,146,146,146,31,32,1352,52,52,1352,415.013698630137,27.493150684931507,603,7,29876,27,218448,3297523,94,0,0,0,44,44888,14480,23296,91,0,0,0,0,0,32,2,5,0,32,1,5,0,Benign
1424230456689,1424230456689,149.171.126.18,47439,175.45.176.3,53,17,5.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,,inf,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,6912,255,10706,0,0,0,0,0,0,0,0,0,0,Benign
1424243644085,1424243644228,59.166.0.9,21339,149.171.126.9,63191,6,36.0,4342,74,60832,74,27,27,27,143,143,140,31,32,1352,52,52,1352,425.3986013986014,30.363636363636363,611,7,29996,29,241222,3379555,100,0,6,0,42,47784,14480,25344,99,0,0,0,0,0,14,1,3,0,12,1,2,0,Benign
1424227748437,1424227749764,59.166.0.8,56704,149.171.126.6,80,6,7.0,1684,14,10168,18,27,27,27,1327,1326,1326,31,32,1500,52,52,1500,7.662396382818387,1.2690278824415977,634,3,4820,4,10144,61253,20,0,6,0,6,11584,8688,31232,122,0,0,0,0,0,1253,101,332,0,1254,77,294,0,Benign
1424226049112,1424226049113,59.166.0.4,17372,149.171.126.2,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,59001,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424261644313,1424261644314,59.166.0.4,12961,149.171.126.3,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,38660,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424228862760,1424228862775,59.166.0.2,8263,149.171.126.9,42130,6,36.0,2766,44,24004,46,27,27,27,15,14,14,31,32,1352,52,52,1352,1600.2666666666669,184.4,603,7,11582,15,1383000,12002000,70,4,0,0,16,27512,14480,23296,91,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1421950164357,1421950164358,59.166.0.6,6805,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,48944,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424242016737,1424242016738,59.166.0.7,23942,149.171.126.7,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,63523,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421952919387,1421952921174,59.166.0.5,52625,149.171.126.7,6881,6,37.0,13246,230,548216,438,27,27,27,1786,1786,1786,31,32,1500,52,52,1500,306.9518477043673,7.416573348264277,1735,21,272908,196,59299,2454240,280,0,4,32,352,65160,34752,50944,199,0,0,0,0,0,1161,7,76,0,1161,3,55,0,Benign
1421928377114,1421928377166,59.166.0.5,36286,149.171.126.0,34124,6,36.0,2646,42,24692,44,27,27,27,51,51,50,31,32,1352,52,52,1352,484.15686274509807,51.88235294117647,595,7,11926,14,407076,3798769,68,0,0,2,16,26064,14480,21248,83,0,0,0,0,0,6,1,1,0,6,0,1,0,Benign
1421965115857,1421965115860,59.166.0.3,54834,149.171.126.7,52561,6,0.0,320,6,1954,8,27,19,27,2,2,2,31,32,817,52,52,817,977.0,160.0,56,1,817,1,853333,5210666,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424243478459,1424243478509,59.166.0.5,48699,149.171.126.6,25,6,37.0,37360,52,3380,42,27,27,27,50,50,50,31,32,1500,52,52,1500,67.6,747.2,18264,18,958,7,5860392,530196,66,2,2,0,24,15928,30408,22528,88,0,0,0,0,0,8,0,1,0,13,0,2,0,Benign
1421932246492,1421932246508,59.166.0.3,17841,149.171.126.0,21,6,1.0,481,9,750,11,24,24,24,16,5,15,31,32,94,52,52,94,46.875,30.0625,132,2,172,2,226352,352941,31,0,0,0,0,10136,10136,33792,132,0,0,0,229,0,2,0,0,0,10,1,2,0,Benign
1421968859103,1421968859104,59.166.0.4,55898,149.171.126.5,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,32767,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424257004056,1424257004274,59.166.0.9,14327,149.171.126.8,24196,6,0.0,320,6,1916,8,27,19,27,218,217,217,31,32,798,52,52,798,8.788990825688073,1.4678899082568808,56,1,798,1,11689,69990,12,0,0,2,0,7240,5792,14336,56,0,0,0,0,0,217,43,86,0,217,31,75,0,Benign
1424227063840,1424227064560,175.45.176.3,56389,149.171.126.13,25,6,3.0,8024,24,1750,20,19,19,19,719,719,709,254,255,1500,40,40,1500,2.433936022253129,11.159944367176632,3884,9,747,7,89155,19444,36,2,2,0,4,16383,16383,11264,44,0,0,0,0,0,119,31,43,0,116,37,44,1,Generic
1421969335035,1421969335050,59.166.0.2,49475,149.171.126.2,1534,6,36.0,2854,46,29196,48,27,27,27,15,15,15,31,32,1352,52,52,1352,1946.4,190.26666666666668,595,7,14178,16,1427000,14598000,72,2,0,0,20,28960,14480,21248,83,0,0,0,0,0,2,0,0,0,2,0,0,0,Benign
1424222159358,1424222159919,59.166.0.6,11966,149.171.126.3,5190,6,37.0,2054,22,2478,24,27,27,27,561,560,560,31,32,433,52,52,433,4.4171122994652405,3.661319073083779,767,6,871,5,29238,35274,38,4,4,0,0,13032,13032,65280,255,0,0,0,0,0,122,26,38,0,121,24,37,0,Benign
1424257016248,1424257016249,59.166.0.8,37231,149.171.126.1,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,13514,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1424253345899,1424253345910,59.166.0.8,41324,149.171.126.7,21,6,37.0,1493,27,2056,29,24,24,24,11,10,10,31,32,106,52,52,106,186.9090909090909,135.72727272727272,378,6,611,7,995333,1370666,67,0,0,0,0,17376,15928,31232,122,0,0,0,125,0,2,0,0,0,2,0,0,0,Benign
1424248680332,1424248680339,59.166.0.1,57663,149.171.126.8,80,6,7.37,1044,8,824,10,27,27,27,7,6,6,31,32,362,52,52,362,117.71428571428572,149.14285714285714,418,2,200,1,1044000,824000,14,2,2,0,0,7240,7240,41472,162,0,0,0,0,0,3,0,1,0,3,0,0,0,Benign
1421941335415,1421941335482,59.166.0.3,51920,149.171.126.9,21,6,1.0,261,5,469,7,24,24,24,67,22,66,31,32,89,52,52,89,7.0,3.895522388059701,74,1,89,1,30705,55176,23,0,0,0,0,8688,8688,18944,74,0,0,0,230,0,19,4,6,0,43,9,12,0,Benign
1424231504289,1424231504709,59.166.0.3,55518,149.171.126.8,5190,6,0.0,1272,16,2572,18,27,27,27,420,419,419,31,32,828,52,52,828,6.123809523809523,3.0285714285714285,428,4,970,3,24171,48874,30,2,0,2,0,10136,10136,44032,172,0,0,0,0,0,120,27,39,0,119,24,38,0,Benign
1421934814425,1421934814433,59.166.0.1,58309,149.171.126.6,5190,6,0.0,1920,22,4312,24,27,27,27,8,7,7,31,32,1097,52,52,1097,539.0,240.0,700,6,1788,5,1706666,3832888,40,0,4,0,2,13032,13032,48128,188,0,0,0,0,0,1,0,0,0,2,0,0,0,Benign
1424224889095,1424224889096,59.166.0.1,42633,149.171.126.2,53,17,5.0,130,2,162,2,0,0,0,1,0,0,31,31,81,65,65,81,162.0,130.0,0,0,0,0,520000,648000,4,0,0,0,0,0,0,0,0,812,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421933543507,1421933543516,59.166.0.1,51316,149.171.126.8,22423,6,36.0,2230,34,14952,36,27,27,27,9,8,8,31,32,1352,52,52,1352,1661.3333333333333,247.77777777777777,595,7,7056,10,1784000,11961600,60,0,0,0,10,20272,14480,21248,83,0,0,0,0,0,1,0,0,0,1,0,0,0,Benign
1424258084480,1424258084485,59.166.0.2,24092,149.171.126.8,3038,6,37.0,8928,14,320,6,27,27,19,4,4,3,31,32,1500,52,52,1500,80.0,2232.0,4308,4,0,0,14284800,512000,14,0,0,0,6,5792,10136,54272,212,0,0,0,0,0,1,0,0,0,3,0,1,0,Benign
1421955766120,1421955766160,59.166.0.6,22025,149.171.126.9,18409,6,36.0,3910,66,52002,64,27,27,27,39,39,39,31,32,1352,52,52,1352,1333.3846153846157,100.25641025641026,603,7,25633,25,782000,10400400,90,0,4,0,36,41992,14480,23296,91,0,0,0,0,0,4,0,0,0,5,0,0,0,Benign
1424249799146,1424249799158,59.166.0.6,21326,149.171.126.6,65362,6,36.0,2542,40,22128,42,27,27,27,11,11,11,31,32,1352,52,52,1352,2011.636363636364,231.0909090909091,595,7,10644,13,1694666,14752000,66,0,0,2,14,24616,14480,21248,83,0,0,0,0,0,1,0,0,0,2,0,0,0,Benign
1421935972451,1421935972494,59.166.0.8,42373,149.171.126.1,4486,6,36.0,4862,84,79882,86,27,27,27,43,42,42,31,32,1352,52,52,1352,1857.7209302325584,113.06976744186046,611,7,39521,35,884000,14524000,110,0,0,6,54,56472,14480,25344,99,0,0,0,0,0,3,0,0,0,3,0,0,0,Benign
1424261611712,1424261611718,59.166.0.1,18024,149.171.126.1,111,17,11.0,568,4,304,4,0,0,0,6,4,4,31,32,142,76,76,142,50.66666666666666,94.66666666666669,0,0,0,0,649142,347428,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,4,1,1,0,Benign
1421959761402,1421959761423,59.166.0.9,63155,149.171.126.4,17270,6,36.0,2558,40,23470,42,27,27,27,20,20,20,31,32,1358,52,52,1358,1173.5,127.9,603,7,11315,13,974476,8940952,66,0,0,0,16,24616,14480,23296,91,0,0,0,0,0,4,0,0,0,4,0,0,0,Benign
1421944857371,1421944857714,59.166.0.5,48206,149.171.126.4,2757,6,11.0,4624,28,3080,30,27,27,27,343,342,342,31,32,944,52,52,944,8.979591836734693,13.481049562682216,1948,7,1068,6,107534,71627,36,18,2,2,0,14480,14480,39936,156,0,0,0,0,0,89,12,19,0,88,11,18,0,Benign
1421939792995,1421939792996,59.166.0.8,20412,149.171.126.0,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,59929,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421951140555,1421951140556,59.166.0.3,49408,149.171.126.0,53,17,5.0,146,2,178,2,0,0,0,1,0,0,31,31,89,73,73,89,178.0,146.0,0,0,0,0,584000,712000,4,0,0,0,0,0,0,0,0,25765,1,60,0,0,0,0,0,0,0,0,0,0,Benign
1421972219306,1421972219377,59.166.0.6,11917,149.171.126.3,9986,6,36.0,4862,84,79798,86,27,27,27,71,70,70,31,32,1352,52,52,1352,1123.9154929577464,68.47887323943662,611,7,39479,35,540222,8866444,110,0,0,6,54,56472,14480,25344,99,0,0,0,0,0,5,0,1,0,6,0,1,0,Benign
1421928724239,1421928724240,59.166.0.3,12100,149.171.126.0,53,17,5.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,inf,inf,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,35553,1,60,0,0,0,0,0,0,0,0,0,0,Benign
